session,session_start_text,session_end_text,clickouts,booking
2.01705E+13,10:39:15,10:43:43,3,0
2.01705E+13,07:21:27,07:22:48,1,0
2.01705E+13,16:20:19,16:23:10,3,0
2.01705E+13,22:22:23,22:24:23,2,0
2.01705E+13,23:47:31,23:52:03,2,0
2.01705E+13,15:04:40,15:09:51,2,0
2.01705E+13,09:15:32,09:16:21,3,0
2.01705E+13,20:07:12,20:09:10,4,0
2.01705E+13,02:33:25,02:36:47,2,0
2.01705E+13,05:14:05,05:17:44,3,0
2.01705E+13,10:09:33,10:12:23,3,0
2.01705E+13,22:57:25,23:00:18,4,1
2.01705E+13,22:29:43,22:33:24,2,0
2.01705E+13,23:45:38,23:47:55,3,0
2.01705E+13,19:26:10,19:29:44,2,0
2.01705E+13,05:24:15,05:27:05,3,0
2.01705E+13,01:30:01,01:34:18,2,0
2.01705E+13,09:39:40,09:41:56,3,0
2.01705E+13,00:11:21,00:16:45,4,0
2.01705E+13,10:31:25,10:34:11,2,0
2.01705E+13,02:14:42,02:19:18,1,0
2.01705E+13,21:52:12,21:55:49,3,0
2.01705E+13,00:32:13,00:35:21,3,0
2.01705E+13,23:13:57,23:18:35,3,0
2.01705E+13,15:23:49,15:25:58,4,0
2.01705E+13,11:05:59,11:08:26,2,0
2.01705E+13,16:21:18,16:24:39,2,0
2.01705E+13,22:02:41,22:06:10,4,1
2.01705E+13,03:30:44,03:34:04,3,0
2.01705E+13,04:06:21,04:09:14,1,0
2.01705E+13,11:27:08,11:30:57,2,0
2.01705E+13,15:58:13,16:00:59,3,0
2.01705E+13,06:42:20,06:45:25,4,0
2.01705E+13,21:01:55,21:03:53,0,0
2.01705E+13,22:11:57,22:13:26,1,0
2.01705E+13,09:46:21,09:49:50,2,0
2.01705E+13,11:13:12,11:15:33,4,0
2.01705E+13,23:18:05,23:20:49,2,0
2.01705E+13,07:26:44,07:28:48,2,0
2.01705E+13,16:55:27,16:56:30,2,0
2.01705E+13,01:25:08,01:27:49,4,0
2.01705E+13,22:46:56,22:51:05,2,0
2.01705E+13,11:40:26,11:42:46,2,0
2.01705E+13,01:13:05,01:16:32,1,0
2.01705E+13,19:27:16,19:30:20,2,0
2.01705E+13,08:25:11,08:27:34,2,1
2.01705E+13,18:50:17,18:52:57,3,0
2.01705E+13,08:43:22,08:49:18,1,0
2.01705E+13,03:27:08,03:29:42,1,0
2.01705E+13,16:07:59,16:10:57,3,0
2.01705E+13,03:25:54,03:27:11,2,0
2.01705E+13,21:07:34,21:11:39,3,0
2.01705E+13,03:42:23,03:46:04,2,0
2.01705E+13,00:47:05,00:49:45,1,0
2.01705E+13,04:12:09,04:14:54,3,0
2.01705E+13,23:52:27,23:55:25,2,0
2.01705E+13,05:14:56,05:17:06,3,0
2.01705E+13,02:21:27,02:24:22,2,0
2.01705E+13,07:03:09,07:07:43,0,0
2.01705E+13,04:25:51,04:30:38,1,0
2.01705E+13,04:35:39,04:39:34,3,0
2.01705E+13,14:26:02,14:29:24,2,0
2.01705E+13,15:26:59,15:29:40,4,0
2.01705E+13,13:01:51,13:03:56,3,0
2.01705E+13,22:57:09,23:01:25,2,0
2.01705E+13,01:46:26,01:51:07,3,0
2.01705E+13,13:39:15,13:42:18,2,0
2.01705E+13,21:19:42,21:23:18,4,1
2.01705E+13,06:35:43,06:38:30,2,0
2.01705E+13,07:40:39,07:43:27,1,0
2.01705E+13,15:19:42,15:22:14,3,0
2.01705E+13,09:27:16,09:28:58,2,0
2.01705E+13,16:28:30,16:33:49,3,0
2.01705E+13,15:27:12,15:29:03,2,0
2.01705E+13,05:51:07,05:52:47,2,0
2.01705E+13,02:16:20,02:17:54,3,0
2.01705E+13,02:37:46,02:41:35,0,0
2.01705E+13,09:15:37,09:17:21,2,0
2.01705E+13,22:08:37,22:12:17,1,1
2.01705E+13,01:19:39,01:21:15,3,0
2.01705E+13,10:28:15,10:31:29,3,1
2.01705E+13,15:30:39,15:34:15,1,0
2.01705E+13,22:08:52,22:10:58,3,0
2.01705E+13,06:06:04,06:10:58,3,0
2.01705E+13,23:48:15,23:51:21,3,0
2.01705E+13,02:08:09,02:11:31,2,0
2.01705E+13,12:56:53,12:57:25,2,1
2.01705E+13,17:43:00,17:47:31,4,0
2.01705E+13,05:10:45,05:13:57,2,1
2.01705E+13,10:56:49,10:59:36,2,0
2.01705E+13,11:48:35,11:51:37,2,0
2.01705E+13,03:39:12,03:42:45,2,0
2.01705E+13,01:26:25,01:30:03,2,0
2.01705E+13,21:13:01,21:17:49,4,0
2.01705E+13,04:06:03,04:07:51,4,0
2.01705E+13,13:12:24,13:16:08,3,1
2.01705E+13,16:03:18,16:06:21,3,0
2.01705E+13,11:00:48,11:05:13,2,0
2.01705E+13,08:55:37,08:59:50,0,0
2.01705E+13,10:29:54,10:32:53,0,0
2.01705E+13,15:04:06,15:07:11,2,0
2.01705E+13,01:12:48,01:16:23,2,0
2.01705E+13,11:00:26,11:03:23,2,0
2.01705E+13,00:00:04,00:03:31,2,0
2.01705E+13,09:08:52,09:11:52,1,0
2.01705E+13,02:47:37,02:50:11,1,0
2.01705E+13,03:09:57,03:12:04,4,0
2.01705E+13,00:20:41,00:23:07,2,0
2.01705E+13,23:42:06,23:44:46,3,0
2.01705E+13,00:27:44,00:30:27,0,0
2.01705E+13,11:06:19,11:10:29,2,0
2.01705E+13,18:07:35,18:10:33,3,0
2.01705E+13,06:18:38,06:21:29,2,0
2.01705E+13,21:23:41,21:27:07,3,1
2.01705E+13,03:41:18,03:43:57,1,0
2.01705E+13,08:31:11,08:31:54,2,0
2.01705E+13,07:53:49,07:58:58,3,1
2.01705E+13,21:18:12,21:21:18,1,0
2.01705E+13,19:39:37,19:43:48,3,0
2.01705E+13,03:19:57,03:24:00,2,0
2.01705E+13,06:54:23,06:59:12,0,0
2.01705E+13,06:40:19,06:44:27,3,0
2.01705E+13,07:03:59,07:07:10,4,0
2.01705E+13,19:49:44,19:51:49,2,0
2.01705E+13,15:25:43,15:30:31,2,0
2.01705E+13,09:25:04,09:27:52,4,0
2.01705E+13,15:38:58,15:41:46,2,0
2.01705E+13,14:20:39,14:24:27,2,0
2.01705E+13,01:40:58,01:43:23,2,0
2.01705E+13,05:17:44,05:18:27,3,0
2.01705E+13,21:04:56,21:06:54,2,0
2.01705E+13,19:57:00,19:59:22,2,0
2.01705E+13,05:15:01,05:17:21,2,0
2.01705E+13,16:24:12,16:28:38,4,0
2.01705E+13,05:16:57,05:21:14,2,0
2.01705E+13,23:33:20,23:35:59,2,0
2.01705E+13,19:25:59,19:28:38,2,0
2.01705E+13,10:28:27,10:32:23,2,0
2.01705E+13,14:59:43,15:03:58,3,0
2.01705E+13,14:46:15,14:50:21,3,0
2.01705E+13,06:13:31,06:17:47,3,0
2.01705E+13,07:08:45,07:12:17,5,0
2.01705E+13,20:10:18,20:12:29,2,1
2.01705E+13,09:12:21,09:15:57,3,0
2.01705E+13,13:04:39,13:09:32,3,0
2.01705E+13,03:47:06,03:49:58,1,0
2.01705E+13,09:21:31,09:24:04,2,0
2.01705E+13,08:46:31,08:49:35,4,0
2.01705E+13,17:45:08,17:49:00,1,0
2.01705E+13,05:40:19,05:42:10,3,0
2.01705E+13,15:52:34,15:55:19,3,0
2.01705E+13,16:12:25,16:16:32,3,0
2.01705E+13,23:34:49,23:36:52,2,0
2.01705E+13,10:20:00,10:21:36,4,0
2.01705E+13,07:27:42,07:30:39,2,1
2.01705E+13,13:21:17,13:22:34,3,0
2.01705E+13,06:21:38,06:25:43,3,1
2.01705E+13,07:25:54,07:28:16,3,0
2.01705E+13,07:49:00,07:52:27,4,0
2.01705E+13,20:36:23,20:38:17,2,0
2.01705E+13,09:44:46,09:47:51,3,0
2.01705E+13,17:27:53,17:29:59,4,0
2.01705E+13,08:13:17,08:14:35,2,0
2.01705E+13,04:57:35,04:58:50,3,1
2.01705E+13,20:44:52,20:47:41,2,0
2.01705E+13,00:31:54,00:33:51,2,0
2.01705E+13,13:25:59,13:27:17,1,0
2.01705E+13,18:13:23,18:16:28,3,1
2.01705E+13,18:47:31,18:49:57,2,0
2.01705E+13,22:44:08,22:46:01,1,0
2.01705E+13,11:59:53,12:02:31,1,0
2.01705E+13,19:32:20,19:36:18,3,1
2.01705E+13,18:33:17,18:35:45,1,0
2.01705E+13,21:08:08,21:11:33,2,0
2.01705E+13,06:34:29,06:37:49,3,0
2.01705E+13,16:39:05,16:42:09,5,0
2.01705E+13,16:44:59,16:48:36,2,0
2.01705E+13,00:29:34,00:32:58,2,0
2.01705E+13,22:04:52,22:07:44,3,0
2.01705E+13,08:35:20,08:37:17,3,1
2.01705E+13,16:08:09,16:11:28,4,0
2.01705E+13,16:37:13,16:40:13,3,0
2.01705E+13,12:16:59,12:18:21,2,0
2.01705E+13,19:31:42,19:33:48,4,0
2.01705E+13,18:47:19,18:50:00,2,0
2.01705E+13,01:01:30,01:02:23,4,0
2.01705E+13,15:48:24,15:52:56,3,0
2.01705E+13,05:11:31,05:13:25,3,0
2.01705E+13,22:50:08,22:53:21,2,1
2.01705E+13,10:09:14,10:14:00,3,0
2.01705E+13,10:13:28,10:18:10,1,0
2.01705E+13,15:37:14,15:41:09,1,0
2.01705E+13,13:24:44,13:28:13,2,0
2.01705E+13,14:36:19,14:36:59,4,0
2.01705E+13,07:13:51,07:17:45,3,0
2.01705E+13,21:39:15,21:43:38,2,0
2.01705E+13,19:40:05,19:42:35,2,0
2.01705E+13,18:21:47,18:23:10,2,0
2.01705E+13,18:41:12,18:45:04,4,0
2.01705E+13,19:36:47,19:38:46,2,0
2.01705E+13,13:27:20,13:31:08,3,0
2.01705E+13,08:42:42,08:45:20,4,0
2.01705E+13,05:10:16,05:12:07,2,0
2.01705E+13,19:19:06,19:20:54,4,0
2.01705E+13,22:59:05,23:04:28,3,0
2.01705E+13,04:40:43,04:44:37,3,0
2.01705E+13,17:13:47,17:17:13,2,0
2.01705E+13,12:52:59,12:58:59,1,0
2.01705E+13,21:42:53,21:46:40,3,1
2.01705E+13,07:50:02,07:50:41,1,0
2.01705E+13,11:39:43,11:44:07,1,0
2.01705E+13,12:50:31,12:52:26,2,0
2.01705E+13,21:24:28,21:26:05,3,0
2.01705E+13,10:37:56,10:41:02,1,0
2.01705E+13,18:54:55,18:58:57,3,0
2.01705E+13,15:29:39,15:33:04,2,1
2.01705E+13,13:39:00,13:40:14,4,0
2.01705E+13,08:55:34,08:58:38,1,0
2.01705E+13,04:12:58,04:17:16,5,0
2.01705E+13,02:07:58,02:11:13,2,0
2.01705E+13,23:29:45,23:33:40,3,0
2.01705E+13,23:28:27,23:31:29,1,0
2.01705E+13,15:37:25,15:43:16,0,0
2.01705E+13,00:46:23,00:50:00,4,0
2.01705E+13,08:41:05,08:45:29,4,0
2.01705E+13,02:07:04,02:10:23,3,0
2.01705E+13,09:19:18,09:23:12,2,0
2.01705E+13,00:44:13,00:47:30,3,0
2.01705E+13,23:17:15,23:20:37,1,0
2.01705E+13,00:01:01,00:04:58,3,0
2.01705E+13,07:43:16,07:45:32,3,0
2.01705E+13,01:37:28,01:40:24,2,0
2.01705E+13,08:00:57,08:03:53,3,0
2.01705E+13,10:45:13,10:47:31,2,0
2.01705E+13,15:23:56,15:25:09,4,0
2.01705E+13,10:36:11,10:36:55,1,0
2.01705E+13,04:39:31,04:43:22,3,0
2.01705E+13,13:37:24,13:42:08,1,0
2.01705E+13,04:45:49,04:48:49,3,0
2.01705E+13,06:36:46,06:39:28,2,0
2.01705E+13,01:04:04,01:07:17,1,0
2.01705E+13,09:07:59,09:10:07,1,0
2.01705E+13,20:13:11,20:16:24,1,1
2.01705E+13,12:16:33,12:18:31,3,0
2.01705E+13,23:23:47,23:27:02,1,0
2.01705E+13,07:48:21,07:50:35,3,0
2.01705E+13,09:00:49,09:04:04,3,0
2.01705E+13,08:33:58,08:38:03,2,0
2.01705E+13,00:54:37,00:58:52,2,0
2.01705E+13,01:00:29,01:04:03,1,1
2.01705E+13,11:26:20,11:29:07,2,0
2.01705E+13,14:37:53,14:40:44,3,0
2.01705E+13,18:01:02,18:03:32,1,0
2.01705E+13,01:04:00,01:08:20,4,0
2.01705E+13,12:26:49,12:30:52,2,0
2.01705E+13,01:00:33,01:03:02,3,0
2.01705E+13,18:09:45,18:13:58,3,0
2.01705E+13,19:10:55,19:14:32,4,0
2.01705E+13,02:14:06,02:17:32,2,0
2.01705E+13,11:15:57,11:20:49,2,0
2.01705E+13,08:15:32,08:18:37,3,0
2.01705E+13,21:05:18,21:09:15,3,0
2.01705E+13,12:35:43,12:38:44,2,0
2.01705E+13,14:40:50,14:45:00,3,0
2.01705E+13,11:56:26,11:58:07,2,0
2.01705E+13,23:44:44,23:47:02,2,0
2.01705E+13,03:21:40,03:26:20,4,0
2.01705E+13,07:59:41,08:02:40,4,0
2.01705E+13,14:13:42,14:18:21,2,0
2.01705E+13,03:01:20,03:05:48,2,0
2.01705E+13,21:25:14,21:28:16,3,0
2.01705E+13,20:10:04,20:13:19,3,0
2.01705E+13,11:14:56,11:18:22,3,0
2.01705E+13,03:56:45,03:59:57,0,0
2.01705E+13,08:11:43,08:14:35,2,0
2.01705E+13,08:29:58,08:34:07,1,0
2.01705E+13,03:43:07,03:45:11,4,0
2.01705E+13,12:15:50,12:18:17,2,1
2.01705E+13,15:26:39,15:29:29,3,0
2.01705E+13,06:15:55,06:20:35,2,0
2.01705E+13,17:38:19,17:43:12,3,0
2.01705E+13,02:04:36,02:06:29,2,0
2.01705E+13,18:44:57,18:48:44,2,0
2.01705E+13,13:36:27,13:37:28,4,0
2.01705E+13,00:15:16,00:17:14,3,0
2.01705E+13,03:48:44,03:51:40,2,0
2.01705E+13,16:35:10,16:36:50,4,0
2.01705E+13,22:11:48,22:14:40,2,0
2.01705E+13,06:11:20,06:15:32,3,0
2.01705E+13,20:53:47,20:57:51,3,0
2.01705E+13,02:07:34,02:12:33,5,0
2.01705E+13,13:37:46,13:39:08,2,0
2.01705E+13,06:35:21,06:38:43,1,0
2.01705E+13,12:46:00,12:46:59,5,0
2.01705E+13,11:48:07,11:51:30,3,0
2.01705E+13,04:32:33,04:34:26,2,0
2.01705E+13,14:40:37,14:42:51,5,0
2.01705E+13,18:16:37,18:20:13,2,0
2.01705E+13,04:14:18,04:18:18,3,0
2.01705E+13,13:21:28,13:23:36,1,0
2.01705E+13,16:56:46,17:00:15,1,0
2.01705E+13,09:35:22,09:38:23,2,0
2.01705E+13,01:18:47,01:22:38,2,0
2.01705E+13,18:18:46,18:20:54,2,0
2.01705E+13,06:04:19,06:07:12,2,0
2.01705E+13,07:06:05,07:07:43,3,0
2.01705E+13,04:05:07,04:06:44,2,0
2.01705E+13,11:25:56,11:27:29,2,0
2.01705E+13,00:35:08,00:36:22,6,0
2.01705E+13,08:25:43,08:29:28,1,0
2.01705E+13,01:34:05,01:37:26,2,0
2.01705E+13,10:47:10,10:50:03,4,0
2.01705E+13,14:56:26,14:58:40,1,0
2.01705E+13,04:00:25,04:04:56,2,1
2.01705E+13,18:07:39,18:11:20,1,0
2.01705E+13,11:59:11,12:01:33,4,0
2.01705E+13,20:33:02,20:37:05,2,0
2.01705E+13,22:09:14,22:11:42,2,1
2.01705E+13,03:11:38,03:15:37,1,0
2.01705E+13,09:07:56,09:12:09,3,1
2.01705E+13,10:33:23,10:37:31,1,0
2.01705E+13,03:42:01,03:45:19,0,0
2.01705E+13,20:29:12,20:30:54,3,0
2.01705E+13,10:44:19,10:47:50,2,1
2.01705E+13,21:35:22,21:39:07,1,0
2.01705E+13,04:00:34,04:02:14,4,0
2.01705E+13,13:48:58,13:54:00,1,0
2.01705E+13,11:48:25,11:50:17,3,0
2.01705E+13,13:45:02,13:49:03,1,1
2.01705E+13,02:56:56,03:00:36,4,0
2.01705E+13,03:23:33,03:26:03,4,0
2.01705E+13,12:21:13,12:24:22,2,0
2.01705E+13,20:54:10,20:56:28,1,1
2.01705E+13,20:32:36,20:36:53,2,0
2.01705E+13,14:07:59,14:12:44,4,0
2.01705E+13,08:42:05,08:45:37,3,0
2.01705E+13,12:22:09,12:26:26,3,0
2.01705E+13,11:38:52,11:41:41,2,0
2.01705E+13,11:34:21,11:36:21,2,0
2.01705E+13,13:42:41,13:45:54,3,0
2.01705E+13,18:40:49,18:44:28,2,0
2.01705E+13,16:34:11,16:37:18,1,0
2.01705E+13,10:04:48,10:07:46,2,0
2.01705E+13,06:12:10,06:15:55,2,1
2.01705E+13,00:10:35,00:14:34,2,0
2.01705E+13,07:17:46,07:20:54,5,0
2.01705E+13,15:37:48,15:39:48,2,0
2.01705E+13,00:32:22,00:37:05,2,0
2.01705E+13,20:37:22,20:40:08,2,0
2.01705E+13,15:55:01,15:59:22,4,0
2.01705E+13,09:51:27,09:53:40,3,0
2.01705E+13,21:55:27,21:59:15,3,0
2.01705E+13,23:08:36,23:11:18,3,0
2.01705E+13,02:41:10,02:44:42,3,0
2.01705E+13,09:21:15,09:26:35,3,0
2.01705E+13,18:59:06,19:01:21,2,0
2.01705E+13,10:00:51,10:02:55,3,0
2.01705E+13,23:04:13,23:07:31,2,1
2.01705E+13,18:53:31,18:57:20,3,0
2.01705E+13,16:19:58,16:23:46,2,0
2.01705E+13,06:19:00,06:21:59,2,0
2.01705E+13,09:44:12,09:45:16,3,0
2.01705E+13,05:48:12,05:52:09,3,0
2.01705E+13,20:47:01,20:50:52,3,0
2.01705E+13,00:03:32,00:09:25,1,0
2.01705E+13,20:46:27,20:48:37,2,0
2.01705E+13,06:42:46,06:47:17,3,0
2.01705E+13,09:30:41,09:32:14,1,0
2.01705E+13,20:14:40,20:17:29,3,0
2.01705E+13,19:48:59,19:49:51,2,0
2.01705E+13,23:03:15,23:07:08,4,0
2.01705E+13,10:48:20,10:50:25,1,0
2.01705E+13,08:14:46,08:16:58,3,0
2.01705E+13,03:57:55,03:59:57,3,0
2.01705E+13,00:02:52,00:04:20,5,0
2.01705E+13,21:55:55,21:59:28,3,0
2.01705E+13,20:48:51,20:53:27,3,0
2.01705E+13,00:10:17,00:13:35,2,0
2.01705E+13,15:00:00,15:04:30,1,0
2.01705E+13,02:16:26,02:18:13,1,0
2.01705E+13,16:48:16,16:51:43,3,0
2.01705E+13,01:39:14,01:42:52,2,0
2.01705E+13,12:49:54,12:53:26,1,0
2.01705E+13,23:54:28,23:57:46,4,0
2.01705E+13,23:18:55,23:22:26,0,0
2.01705E+13,18:35:52,18:39:54,2,0
2.01705E+13,20:05:25,20:07:44,4,0
2.01705E+13,07:53:27,07:54:12,2,0
2.01705E+13,12:59:31,13:02:29,4,0
2.01705E+13,21:38:38,21:40:56,4,0
2.01705E+13,05:56:25,05:59:04,2,0
2.01705E+13,15:13:19,15:16:23,1,0
2.01705E+13,18:24:45,18:28:54,2,0
2.01705E+13,03:40:38,03:42:49,3,0
2.01705E+13,09:32:32,09:35:42,2,0
2.01705E+13,13:42:35,13:45:26,4,1
2.01705E+13,09:47:15,09:48:11,1,0
2.01705E+13,10:36:58,10:39:37,1,1
2.01705E+13,11:36:52,11:38:59,2,0
2.01705E+13,09:45:48,09:49:48,2,0
2.01705E+13,16:05:22,16:09:18,1,0
2.01705E+13,11:45:47,11:48:27,2,0
2.01705E+13,09:33:33,09:36:18,2,0
2.01705E+13,17:54:17,17:56:04,2,0
2.01705E+13,21:21:06,21:26:04,2,0
2.01705E+13,09:41:08,09:45:21,2,0
2.01705E+13,18:38:45,18:43:46,2,0
2.01705E+13,06:31:08,06:33:36,1,0
2.01705E+13,06:32:15,06:35:04,3,0
2.01705E+13,18:56:21,19:01:53,1,1
2.01705E+13,18:48:54,18:51:39,4,0
2.01705E+13,17:08:57,17:12:36,3,0
2.01705E+13,10:04:08,10:06:49,1,0
2.01705E+13,10:45:12,10:48:35,4,0
2.01705E+13,00:59:18,01:03:17,4,0
2.01705E+13,05:39:34,05:41:12,0,0
2.01705E+13,23:42:53,23:45:17,1,0
2.01705E+13,03:56:29,03:59:41,3,0
2.01705E+13,19:24:59,19:28:27,3,0
2.01705E+13,14:56:29,15:00:58,3,0
2.01705E+13,18:23:11,18:24:00,5,0
2.01705E+13,23:06:30,23:09:38,3,0
2.01705E+13,01:52:31,01:54:54,4,0
2.01705E+13,19:48:38,19:51:57,1,0
2.01705E+13,20:45:28,20:48:53,3,0
2.01705E+13,17:17:34,17:20:09,2,0
2.01705E+13,08:06:34,08:09:15,3,0
2.01705E+13,12:05:06,12:09:14,2,0
2.01705E+13,09:59:00,10:01:19,1,0
2.01705E+13,02:17:18,02:19:53,3,0
2.01705E+13,21:51:06,21:54:28,3,0
2.01705E+13,14:07:07,14:09:32,3,0
2.01705E+13,21:29:26,21:31:31,3,0
2.01705E+13,12:34:51,12:38:01,2,0
2.01705E+13,18:33:05,18:36:34,1,0
2.01705E+13,03:57:38,04:00:18,3,0
2.01705E+13,13:11:46,13:14:41,1,0
2.01705E+13,15:48:03,15:50:20,3,0
2.01705E+13,00:59:14,01:01:29,2,0
2.01705E+13,23:17:17,23:19:25,3,0
2.01705E+13,06:06:59,06:09:30,3,0
2.01705E+13,11:37:58,11:40:15,1,1
2.01705E+13,06:40:33,06:44:13,1,0
2.01705E+13,15:10:51,15:13:38,4,0
2.01705E+13,13:36:33,13:39:30,2,0
2.01705E+13,11:00:58,11:06:04,3,1
2.01705E+13,23:09:08,23:13:11,2,1
2.01705E+13,07:07:25,07:08:34,2,1
2.01705E+13,01:52:08,01:54:15,3,0
2.01705E+13,15:42:13,15:45:13,2,1
2.01705E+13,06:56:39,06:58:58,2,0
2.01705E+13,08:41:20,08:43:37,2,0
2.01705E+13,11:07:18,11:10:37,3,0
2.01705E+13,08:18:32,08:20:45,2,0
2.01705E+13,17:03:16,17:08:32,4,0
2.01705E+13,04:38:08,04:41:51,3,0
2.01705E+13,14:21:41,14:25:31,3,0
2.01705E+13,18:21:47,18:24:44,4,0
2.01705E+13,16:17:28,16:20:43,4,0
2.01705E+13,19:29:32,19:32:05,3,0
2.01705E+13,22:49:03,22:53:57,3,1
2.01705E+13,00:22:40,00:26:22,2,0
2.01705E+13,04:00:48,04:05:42,5,0
2.01705E+13,20:17:19,20:20:28,1,0
2.01705E+13,09:36:58,09:40:34,1,0
2.01705E+13,12:31:36,12:36:06,4,0
2.01705E+13,14:23:57,14:26:08,2,0
2.01705E+13,18:56:28,18:57:22,3,0
2.01705E+13,07:58:03,08:01:12,3,0
2.01705E+13,15:55:11,16:00:58,2,0
2.01705E+13,17:04:38,17:07:40,3,0
2.01705E+13,16:33:19,16:35:37,2,0
2.01705E+13,02:34:18,02:36:57,3,0
2.01705E+13,08:17:07,08:19:59,1,1
2.01705E+13,02:50:32,02:53:57,3,0
2.01705E+13,03:45:48,03:48:53,3,1
2.01705E+13,04:23:56,04:25:54,3,0
2.01705E+13,04:26:39,04:28:32,3,0
2.01705E+13,01:56:53,02:00:36,2,0
2.01705E+13,02:43:54,02:46:51,3,0
2.01705E+13,02:49:26,02:53:47,2,0
2.01705E+13,01:19:38,01:20:38,1,0
2.01705E+13,09:17:57,09:23:01,2,0
2.01705E+13,07:34:59,07:37:33,2,0
2.01705E+13,09:49:44,09:52:51,2,0
2.01705E+13,11:17:00,11:19:33,4,0
2.01705E+13,23:37:58,23:41:10,1,1
2.01705E+13,08:35:16,08:38:54,2,0
2.01705E+13,23:24:46,23:26:37,2,0
2.01705E+13,10:17:00,10:19:14,2,0
2.01705E+13,23:20:12,23:23:19,4,0
2.01705E+13,13:34:54,13:37:21,2,0
2.01705E+13,03:36:38,03:39:55,3,0
2.01705E+13,17:43:31,17:47:00,2,0
2.01705E+13,06:58:52,07:01:21,4,0
2.01705E+13,03:47:37,03:51:02,3,0
2.01705E+13,11:26:09,11:28:36,3,0
2.01705E+13,17:21:45,17:23:20,2,0
2.01705E+13,13:46:43,13:50:11,2,0
2.01705E+13,08:07:35,08:10:06,2,0
2.01705E+13,03:40:25,03:42:08,2,0
2.01705E+13,00:16:55,00:19:25,2,0
2.01705E+13,10:52:04,10:55:33,4,0
2.01705E+13,21:55:20,21:58:07,2,0
2.01705E+13,02:13:20,02:16:31,3,0
2.01705E+13,07:16:29,07:20:41,3,0
2.01705E+13,21:41:03,21:43:50,2,0
2.01705E+13,08:38:19,08:41:42,1,0
2.01705E+13,03:43:12,03:45:41,2,0
2.01705E+13,15:29:34,15:31:04,3,0
2.01705E+13,03:21:49,03:25:11,2,1
2.01705E+13,07:18:36,07:21:08,1,0
2.01705E+13,09:24:20,09:26:31,2,0
2.01705E+13,00:04:58,00:07:26,3,0
2.01705E+13,12:22:36,12:24:46,5,0
2.01705E+13,16:26:31,16:29:19,3,0
2.01705E+13,05:08:34,05:10:14,2,0
2.01705E+13,18:54:58,18:58:47,2,0
2.01705E+13,17:39:07,17:42:51,2,0
2.01705E+13,14:37:23,14:41:12,3,0
2.01705E+13,10:50:57,10:53:25,1,0
2.01705E+13,22:39:37,22:43:38,2,0
2.01705E+13,01:10:03,01:12:59,3,0
2.01705E+13,12:44:29,12:49:19,2,0
2.01705E+13,17:27:40,17:32:33,2,0
2.01705E+13,06:58:40,07:01:52,4,0
2.01705E+13,13:29:48,13:33:43,2,0
2.01705E+13,02:54:40,02:57:55,2,0
2.01705E+13,06:56:45,07:01:32,3,0
2.01705E+13,14:07:17,14:11:35,4,0
2.01705E+13,18:15:10,18:18:43,2,0
2.01705E+13,09:36:02,09:38:30,3,0
2.01705E+13,18:42:28,18:44:27,3,0
2.01705E+13,06:00:05,06:03:49,3,0
2.01705E+13,04:35:05,04:37:36,4,0
2.01705E+13,07:32:59,07:37:32,2,0
2.01705E+13,07:47:09,07:49:36,1,0
2.01705E+13,03:29:55,03:34:47,3,1
2.01705E+13,12:01:16,12:05:46,3,0
2.01705E+13,20:26:23,20:29:31,1,1
2.01705E+13,14:26:07,14:29:19,2,0
2.01705E+13,08:14:07,08:15:42,3,0
2.01705E+13,00:38:06,00:42:44,4,0
2.01705E+13,09:13:41,09:17:02,2,0
2.01705E+13,00:06:02,00:09:14,2,1
2.01705E+13,01:14:27,01:17:23,4,0
2.01705E+13,08:03:27,08:05:19,3,0
2.01705E+13,03:05:53,03:08:33,4,0
2.01705E+13,12:23:25,12:24:49,3,0
2.01705E+13,06:54:31,06:57:29,4,0
2.01705E+13,08:21:12,08:25:36,4,0
2.01705E+13,17:02:00,17:06:00,3,0
2.01705E+13,15:33:58,15:37:03,3,0
2.01705E+13,20:20:03,20:22:30,1,1
2.01705E+13,23:13:11,23:14:49,1,0
2.01705E+13,01:12:15,01:14:04,1,0
2.01705E+13,06:22:41,06:27:46,2,0
2.01705E+13,06:02:31,06:04:28,2,0
2.01705E+13,05:31:31,05:34:55,3,0
2.01705E+13,06:58:56,07:02:29,0,0
2.01705E+13,13:42:00,13:44:16,0,0
2.01705E+13,14:52:00,14:55:33,3,0
2.01705E+13,09:05:39,09:09:26,3,0
2.01705E+13,23:28:09,23:30:47,2,0
2.01705E+13,08:05:03,08:07:52,2,0
2.01705E+13,20:25:43,20:29:34,1,1
2.01705E+13,00:20:42,00:22:09,2,0
2.01705E+13,07:10:09,07:14:28,4,0
2.01705E+13,14:04:03,14:06:37,3,0
2.01705E+13,17:02:38,17:05:34,3,0
2.01705E+13,06:33:37,06:37:58,5,0
2.01705E+13,18:15:56,18:19:27,3,0
2.01705E+13,00:51:58,00:54:15,4,0
2.01705E+13,05:27:09,05:30:39,3,0
2.01705E+13,15:59:08,16:01:13,5,0
2.01705E+13,06:14:49,06:18:35,0,0
2.01705E+13,00:41:12,00:45:46,3,0
2.01705E+13,14:06:22,14:08:43,4,0
2.01705E+13,01:00:39,01:03:00,3,0
2.01705E+13,21:33:39,21:36:49,2,0
2.01705E+13,05:30:27,05:33:50,1,0
2.01705E+13,03:35:36,03:38:06,5,0
